,center_x,center_y,distance,distance_normalized,unknown_0,speed,accel,unknown_3,yawrate,radius,off_left,off_right,unknown_8,unknown_9,gravity_x,gravity_z,gravity_y,unknown_13,vector_1,vector_2,vector_3,unknown_17,psi,theta,phi,inner_x,inner_y,outer_x,outer_y
0,207.9565887451172,-389.6822509765625,0.0,0.0,4.436510938052371e-42,19.600753784179688,0.12348900735378265,0.0,-0.05109778046607971,1557.5111083984375,11.184555053710938,3.985241174697876,0.007117917761206627,-1.0,0.005263919942080975,0.9999650716781616,-0.006499745417386293,1.6240507364273071,-0.9988875985145569,0.0033588765654712915,-0.04703366756439209,0.0,-3.094541359311294,-0.00650001822163756,0.0052641038083929845,207.43053510244326,-378.5100739588761,208.144030322079,-393.6630816531592
1,206.3340606689453,-389.7603454589844,1.6247042417526245,0.0003340080562406249,0.003358895657584071,19.513744354248047,0.1207280158996582,0.0,-0.050743039697408676,1586.0615234375,11.321096420288086,3.922377347946167,0.010320741683244705,-1.0,0.008062324486672878,0.9999035596847534,-0.01131438184529543,1.624406337738037,-0.9988423585891724,-0.001606278819963336,-0.04807564243674278,0.0,-3.0934984082049035,-0.011315714599071375,0.008063102094780764,205.78979095741087,-378.4523396826078,206.52263173206867,-393.6781873411733
2,204.72161865234375,-389.839599609375,3.239412546157837,0.0006659611393249598,-0.0016062809154391289,19.426733016967773,0.11796702444553375,0.0,-0.05038830265402794,257.4273681640625,11.45975399017334,3.8586952686309814,0.01148412749171257,-1.0,0.01549606490880251,0.9995222091674805,-0.026743298396468163,1.6143885850906372,-0.9987888932228088,0.003265560371801257,-0.04909210279583931,0.0,-3.092480547171498,-0.026759275628867707,0.015503472325751973,204.15903221816083,-378.39366329907836,204.9110511317529,-393.69364222874236
3,203.12767028808594,-389.9278564453125,4.83615779876709,0.0009942213632043197,0.003265577834099531,0.0,0.0,0.0,0.0,181.96499633789062,11.607043266296387,3.7792913913726807,-0.015246044844388962,1.0,0.003901786170899868,0.9998490810394287,-0.016927968710660934,1.596389889717102,-0.9984654784202576,0.0032067964784801006,-0.055284980684518814,0.0,-3.086279187633487,-0.016931332787073126,0.0039023751132957257,202.48597183360306,-378.33856498814436,203.3366094114479,-393.701367789357
4,201.55528259277344,-390.00128173828125,6.410628795623779,0.0013179024269652235,0.0032068130094558,0.0,0.0,0.0,0.0,237.6525115966797,11.73672866821289,3.7079453468322754,0.015830926597118378,-1.0,0.002733393106609583,0.999848484992981,-0.017191747203469276,1.5741010904312134,-0.9989065527915955,0.0031164938118308783,-0.0466456264257431,0.0,-3.0949298644258088,-0.01719519975818065,0.0027338073194447775,201.00781282616433,-378.27732862143966,201.72824288102885,-393.7051909479922
5,199.99269104003906,-390.0845642089844,7.975778579711914,0.0016396672280128153,0.003116509411484003,0.0,0.0,0.0,0.0,1019.1182861328125,11.873686790466309,3.6222758293151855,0.016989022493362427,-1.0,0.0042154439724981785,0.9998375177383423,-0.017526928335428238,1.5648093223571777,-0.9985781311988831,0.0030033597722649574,-0.05322187766432762,0.0,-3.088345374303568,-0.01753067453382352,0.004216129018676574,199.3607482438565,-378.2277060121243,200.18547624285912,-393.7017061814835
6,198.48745727539062,-390.1670227050781,9.483673095703125,0.0019496614431807517,0.003003373509272933,19.078693389892578,0.10692307353019714,0.0,-0.04896935448050499,905.0850830078125,12.005027770996094,3.538107395172119,0.017969103530049324,-1.0,0.0031119966879487038,0.9998288154602051,-0.018239552155137062,1.507490634918213,-0.9984684586524963,0.008304797112941742,-0.05469729006290436,0.0,-3.086866164472319,-0.01824368701638216,0.003112529504879595,197.8307921523893,-378.1799679083976,198.680988833348,-393.6998331268028
7,196.97036743164062,-390.252685546875,11.003522872924805,0.002262113430946814,0.008305083960294724,18.991682052612305,0.10416208207607269,0.0,-0.048614613711833954,318.3426818847656,12.138622283935547,3.451943874359131,-0.01803901605308056,1.0,0.004127946216613054,0.9998308420181274,-0.017923451960086823,1.5195064544677734,-0.9984056353569031,0.00284687802195549,-0.05637521296739578,0.0,-3.0851873097151827,-0.017927444645920606,0.004128644609803118,196.28604727021676,-378.13336803850325,197.16497228333404,-393.69913958884666
8,195.4611358642578,-390.3307189941406,12.515118598937988,0.002572868543965207,0.002846889430657029,0.0,0.0,0.0,0.0,105.92401123046875,12.261513710021973,3.3777453899383545,0.01805172860622406,-1.0,9.363875142298639e-05,0.9998517632484436,-0.01721787266433239,1.5112475156784058,-0.9986622333526611,0.002756420522928238,-0.05163492262363434,0.0,-3.089934562936296,-0.017221276577419155,9.365263418525271e-05,194.8280111535386,-378.0855619285194,195.63554614698987,-393.70395853092526
9,193.95709228515625,-390.4299621582031,14.022784233093262,0.0028828157054139707,0.0027564310003072023,0.0,0.0,0.0,0.0,316.127197265625,12.40269947052002,3.283421277999878,-0.01870000921189785,1.0,0.005108844954520464,0.9998117685317993,-0.018722055479884148,1.5073143243789673,-0.9978264570236206,0.0026826283428817987,-0.06584081053733826,0.0,-3.0757039374232433,-0.01872667474191857,0.005109806780953065,193.1404854984037,-378.05417501104085,194.17327619784038,-393.70625881826294
10,192.4536590576172,-390.52197265625,15.529397964477539,0.003192546615811703,0.002682638354599476,0.0,0.0,0.0,0.0,980.1723022460938,12.53208065032959,3.1993043422698975,0.018875423818826675,-1.0,0.003454688936471939,0.9998206496238708,-0.01862318255007267,1.5062460899353027,-0.9981290698051453,0.002638945123180747,-0.06108575314283371,0.0,-3.0804686357200204,-0.018627600462745444,0.0034553086473774887,191.6881248350793,-378.0132955567127,192.64909164623984,-393.7153023256971
11,190.9497528076172,-390.6163330078125,17.036623001098633,0.003502403198851059,0.0026389542035758495,0.0,0.0,0.0,0.0,1010.3930053710938,12.659193992614746,3.1150946617126465,0.01904829405248165,-1.0,0.0029639259446412325,0.9998182058334351,-0.018837599083781242,1.5068635940551758,-0.9980340003967285,0.002617611549794674,-0.06262015551328659,0.0,-3.078931285554985,-0.018842139161165117,0.002964464867061051,190.15702939597486,-377.98198371173527,191.1448211878997,-393.72531404320733
12,189.44482421875,-390.7130126953125,18.545032501220703,0.0038125032848871344,0.0026176203973591328,18.73508071899414,0.09587911516427994,0.0,-0.03829972818493843,1272.2791748046875,12.787084579467773,3.0323667526245117,0.019306326285004616,-1.0,0.002830956829711795,0.9998210072517395,-0.018707772716879845,1.508030891418457,-0.9979116320610046,0.007917364127933979,-0.06410787999629974,0.0,-3.077438770865207,-0.018712213856982428,0.0028314636411705275,188.625045694282,-377.9522331261293,189.6392289031535,-393.73914140062305
13,187.9388427734375,-390.8115539550781,20.054584503173828,0.004122838247404747,0.007917610928416252,18.7354736328125,0.09587911516427994,0.0,-0.03227560967206955,897.2063598632812,12.909893989562988,2.95485520362854,0.019631724804639816,-1.0,0.0033820292446762323,0.9997994303703308,-0.019740872085094452,1.5092018842697144,-0.9978626370429993,0.002628721296787262,-0.06529339402914047,0.0,-3.0762525501644467,-0.019746115472054026,0.0033827077131095297,187.09590905741,-377.9292084554364,188.1317759670897,-393.76010377782114
14,186.43214416503906,-390.9126892089844,21.565053939819336,0.0044333618169133775,0.002628730610013008,18.737916946411133,0.09456044435501099,0.0,-0.05020105838775635,1027.325927734375,13.02709674835205,2.880209445953369,0.018960587680339813,-1.0,0.0032463830430060625,0.9998231530189514,-0.018529929220676422,1.5100890398025513,-0.9977512359619141,0.0026878039352595806,-0.06697279959917068,0.0,-3.0745694477242953,-0.018534267889910316,0.0032469572575946617,185.5596799212464,-377.9148410857669,186.62504054132077,-393.78643196723124
15,184.9249725341797,-391.0160827636719,23.076129913330078,0.004744010078777816,0.002687813714146614,18.737415313720703,0.09587911516427994,0.0,-0.03206926956772804,983.4336547851562,13.132494926452637,2.808177947998047,0.019176676869392395,-1.0,0.003335871733725071,0.9998143315315247,-0.018979839980602264,1.5107139348983765,-0.9976513385772705,0.0027826447039842606,-0.06843992322683334,0.0,-3.0730989214194437,-0.018984504944372167,0.00333649121493903,184.02618209174236,-377.9143806325025,185.11716476531774,-393.81767615563876
16,183.4047088623047,-391.12274169921875,24.600505828857422,0.00505739255384052,0.0027826554141938686,18.73723793029785,0.09587911516427994,0.0,-0.03832272067666054,1023.8026733398438,13.238472938537598,2.7369654178619385,0.01958342269062996,-1.0,0.0009796000085771084,0.9998052716255188,-0.019709257408976555,1.5240005254745483,-0.9975451827049255,-0.002372914459556341,-0.06998595595359802,0.0,-3.071549243529814,-0.019714373103219326,0.0009797908016472448,182.4781990959491,-377.9167299849562,183.5962585373767,-393.8529959768552
17,181.89718627929688,-391.2307434082031,26.112253189086914,0.005368178839947865,-0.002372921211645007,18.742464065551758,0.09587911516427994,0.0,-0.013560212217271328,1001.296142578125,13.337454795837402,2.6632883548736572,0.01975756138563156,-1.0,0.007218180224299431,0.9997830986976624,-0.019540151581168175,1.5113863945007324,-0.997438907623291,0.0030438965186476707,-0.0714583694934845,0.0,-3.070072995197672,-0.01954563527043771,0.007219746196652032,180.94410906171274,-377.9273850258875,182.08750141016273,-393.8872232240815
18,180.3896484375,-391.3410339355469,27.624202728271484,0.0056790066901738125,0.00304391048848629,18.74235725402832,0.09587911516427994,0.0,-0.047546423971652985,972.7440185546875,13.41759204864502,2.5839006900787354,0.0169902965426445,-1.0,0.0053048888221383095,0.9998428821563721,-0.016912491992115974,1.5115668773651123,-0.9973294138908386,0.003199998289346695,-0.07296399772167206,0.0,-3.0685633833945314,-0.016915956401386024,0.005305722445807883,179.41064224227503,-377.959205837205,180.57818113205965,-393.9180473618354
19,178.88218688964844,-391.45367431640625,29.13620376586914,0.005989845127486575,0.0032000145874917507,18.746177673339844,0.09587911516427994,0.0,-0.029470477253198624,913.3262939453125,13.463388442993164,2.496551990509033,0.017334789037704468,-1.0,0.004588066600263119,0.999853789806366,-0.016474585980176926,1.5116640329360962,-0.9972142577171326,0.0033814823254942894,-0.074513740837574,0.0,-3.0670093592426406,-0.01647774073623945,0.004588737520464522,177.8789737207214,-378.0277146969,179.06821538049934,-393.9432857804517
20,177.37481689453125,-391.5688171386719,30.648344039916992,0.0063007121891451665,0.0033815016504377127,18.73991584777832,0.09456044435501099,0.0,-0.037601538002491,998.486572265625,13.479198455810547,2.4062373638153076,0.019438520073890686,-1.0,0.006315775215625763,0.9997972846031189,-0.019121253862977028,1.5117613077163696,-0.9970889091491699,0.003547802334651351,-0.07616420090198517,0.0,-3.0653541360026146,-0.01912629691526224,0.006317055780095345,176.34817798500126,-378.12877236342786,177.55808720629025,-393.9680649882799
21,175.86753845214844,-391.6862487792969,32.16053771972656,0.0066115902300048985,0.0035478249192237854,18.744508743286133,0.09587911516427994,0.0,-0.04515644162893295,922.6098022460938,13.469534873962402,2.3155925273895264,0.01881568133831024,-1.0,0.008750353008508682,0.9997923970222473,-0.018401071429252625,1.5118460655212402,-0.9969719648361206,0.003714132122695446,-0.07767380774021149,0.0,-3.06383999622967,-0.01840593157719163,0.008752169985059378,174.82130123322887,-378.25740827080034,176.04740057126958,-393.9948454030074
22,174.3604278564453,-391.80615234375,33.6727409362793,0.0069224702314362625,0.0037141575012356043,18.745267868041992,0.09587911516427994,0.0,-0.018630780279636383,972.9071655273438,13.43522834777832,2.2347452640533447,0.01955164596438408,-1.0,0.006397478748112917,0.9998013377189636,-0.01888340897858143,1.5118727684020996,-0.9968429803848267,0.003820037003606558,-0.07930739969015121,0.0,-3.0622013083915904,-0.01888828424536683,0.006398749938371455,173.29490715546828,-378.4132427870952,174.53766096917116,-394.0338585225273
23,172.85340881347656,-391.92840576171875,35.1850700378418,0.007233376112413172,0.0038200647104531527,18.73991584777832,0.09587911516427994,0.0,-0.031096888706088066,984.2284545898438,13.373656272888184,2.1579689979553223,0.019719429314136505,-1.0,0.0065886215306818485,0.9997947812080383,-0.019161192700266838,1.5119696855545044,-0.9967179894447327,0.003930801060050726,-0.08085642755031586,0.0,-3.060647234280126,-0.0191662991698267,0.0065899739171681885,171.7720543701178,-378.5985387453832,173.02789582861692,-394.0793089389175
24,171.34652709960938,-392.052978515625,36.69746398925781,0.0075442953252771805,0.003930831793695688,18.747827529907227,0.09587911516427994,0.0,-0.02592005394399166,1311.71142578125,13.27357006072998,2.0807430744171143,0.019153796136379242,-1.0,0.010516545735299587,0.9997692704200745,-0.01873272843658924,1.5120221376419067,-0.9965924024581909,0.003986167721450329,-0.0823875293135643,0.0,-3.05911097839656,-0.01873814816018765,0.010518972773468858,170.25294177492125,-378.824534416082,171.51795574165655,-394.1266477183718
25,166.7340545654297,-392.45068359375,41.32719421386719,0.008496079135216723,0.003986199386417866,18.743022918701172,0.09587911516427994,0.0,-0.027814118191599846,506.3027038574219,12.859612464904785,1.9108887910842896,0.01863390952348709,-1.0,0.0066549754701554775,0.9998056888580322,-0.01855560578405857,4.629586696624756,-0.9962949752807617,0.004105045460164547,-0.08590437471866608,0.0,-3.055581547768863,-0.01856027764688197,0.006656268857358395,165.62934833968023,-379.6386089412074,166.89820964786213,-394.35450844935076
26,165.16578674316406,-392.5908203125,42.90213394165039,0.00881985656107335,0.00410507945343852,18.746803283691406,0.09587911516427994,0.0,-0.02126191556453705,1391.0888671875,12.722289085388184,1.899011492729187,0.017858512699604034,-1.0,0.006926880683749914,0.9998242259025574,-0.01742474175989628,1.5745165348052979,-0.9960111379623413,0.006371765397489071,-0.08900120854377747,0.0,-3.052471710721707,-0.017428687457081028,0.006928098464004418,164.03346465391994,-379.91902145604723,165.3348044919759,-394.4822953057537
27,163.5977325439453,-392.73272705078125,44.476959228515625,0.00914361046007039,0.0063718948513269424,18.740678787231445,0.09587911516427994,0.0,-0.017171550542116165,1223.1322021484375,12.580183029174805,1.9166007041931152,0.01800978183746338,-1.0,0.006624998990446329,0.9998276233673096,-0.01734251342713833,1.5744622945785522,-0.9959156513214111,0.0053592827171087265,-0.09012898802757263,0.0,-3.0513398918644064,-0.017346373284498638,0.006626141182351074,162.46387706147632,-380.2037455761197,163.77047631175168,-394.64152715817795
28,162.0299072265625,-392.87664794921875,46.051753997802734,0.009467358085238206,0.00535936001688242,18.74302864074707,0.09456044435501099,0.0,-0.030300064012408257,1285.589111328125,12.436077117919922,1.9492132663726807,0.017422500997781754,-1.0,0.008057337254285812,0.9998277425765991,-0.016719326376914978,1.574417233467102,-0.9957908987998962,0.006677436642348766,-0.09141013771295547,0.0,-3.050052683392016,-0.016722986343868377,0.008058725429564205,160.8930983122213,-380.4926389224485,162.20808905964003,-394.81770013609173
29,160.46255493164062,-393.0224609375,47.62624740600586,0.009791043756342446,0.006677585653960705,18.74085235595703,0.09587911516427994,0.0,-0.03087219037115574,1323.6402587890625,12.291958808898926,1.9944177865982056,0.017001736909151077,-1.0,0.008973371237516403,0.9998248219490051,-0.016428440809249878,1.574120283126831,-0.9956730008125305,0.007420196197926998,-0.0926288589835167,0.0,-3.0488282533403086,-0.016432058682760133,0.008974943450617872,159.32393340322807,-380.7833518042868,160.6473006718253,-395.00830366012
30,158.89540100097656,-393.1701354980469,49.20073699951172,0.010114728643218033,0.007420400623232126,18.739490509033203,0.09587911516427994,0.0,-0.015382940880954266,1185.23193359375,12.14999008178711,2.0451722145080566,0.017043687403202057,-1.0,0.010010023601353168,0.9998170137405396,-0.01630548946559429,1.5740963220596313,-0.9955622553825378,0.007410616148263216,-0.09381287544965744,0.0,-3.047639036136997,-0.016309196696168298,0.010011855633365777,157.75554418238963,-381.07373167622256,159.08726975792197,-395.20628769449587
31,157.32850646972656,-393.31988525390625,50.7751350402832,0.01043839470860595,0.0074108196422457695,18.737333297729492,0.09456044435501099,0.0,-0.033581774681806564,1027.6912841796875,12.008848190307617,2.114813804626465,0.017198773100972176,-1.0,0.00823675561696291,0.9998334646224976,-0.016288690268993378,1.5740340948104858,-0.9954404234886169,0.006906856782734394,-0.09513528645038605,0.0,-3.0463109957523153,-0.016292124099835388,0.008238127556645469,156.1860140423906,-381.3655075657397,157.52970467947338,-395.42510655073784
32,155.7620391845703,-393.4720153808594,52.3493537902832,0.010762023915247183,0.006907021626830101,18.736263275146484,0.09456044435501099,0.0,-0.03511282429099083,978.6187744140625,11.868163108825684,2.189842462539673,0.01724453642964363,-1.0,0.007945266552269459,0.9998313188552856,-0.01655440963804722,1.573837161064148,-0.9952961206436157,0.006519936490803957,-0.09665987640619278,0.0,-3.0447795593673095,-0.016557959120482475,0.007946606995033976,154.61483962675197,-381.6594276562229,155.9737135845328,-395.6516034059555
33,154.19598388671875,-393.62664794921875,53.923423767089844,0.011085622536970952,0.006520074792206287,18.73393440246582,0.09587911516427994,0.0,-0.026679063215851784,1004.8804931640625,11.730330467224121,2.2700157165527344,0.017173349857330322,-1.0,0.008016875945031643,0.9998310804367065,-0.016540708020329475,1.5736709833145142,-0.9951419234275818,0.00611340394243598,-0.09826048463582993,0.0,-3.0431715105632318,-0.016544257259418486,0.008018230381005988,153.0433343583812,-381.95308585639077,154.419040905642,-395.88567803306125
